date,OT,interpolated_flag
2016-04-10,39.720001220703125,1
2016-04-11,40.36000061035156,0
2016-04-12,42.16999816894531,0
2016-04-13,41.7599983215332,0
2016-04-14,41.5,0
2016-04-15,40.36000061035156,0
2016-04-16,40.36000061035156,1
2016-04-17,40.36000061035156,1
2016-04-18,39.77999877929688,0
2016-04-19,41.08000183105469,0
2016-04-20,42.630001068115234,0
2016-04-21,43.18000030517578,0
2016-04-22,43.72999954223633,0
2016-04-23,43.72999954223633,1
2016-04-24,43.72999954223633,1
2016-04-25,42.63999938964844,0
2016-04-26,44.040000915527344,0
2016-04-27,45.33000183105469,0
2016-04-28,46.02999877929688,0
2016-04-29,45.91999816894531,0
2016-04-30,45.91999816894531,1
2016-05-01,45.91999816894531,1
2016-05-02,44.77999877929688,0
2016-05-03,43.650001525878906,0
2016-05-04,43.77999877929688,0
2016-05-05,44.31999969482422,0
2016-05-06,44.65999984741211,0
2016-05-07,44.65999984741211,1
2016-05-08,44.65999984741211,1
2016-05-09,43.43999862670898,0
2016-05-10,44.65999984741211,0
2016-05-11,46.22999954223633,0
2016-05-12,46.70000076293945,0
2016-05-13,46.209999084472656,0
2016-05-14,46.209999084472656,1
2016-05-15,46.209999084472656,1
2016-05-16,47.720001220703125,0
2016-05-17,48.310001373291016,0
2016-05-18,48.18999862670898,0
2016-05-19,48.15999984741211,0
2016-05-20,47.75,0
2016-05-21,47.75,1
2016-05-22,47.75,1
2016-05-23,48.08000183105469,0
2016-05-24,48.619998931884766,0
2016-05-25,49.560001373291016,0
2016-05-26,49.47999954223633,0
2016-05-27,49.33000183105469,0
2016-05-28,49.33000183105469,1
2016-05-29,49.33000183105469,1
2016-05-30,49.33000183105469,1
2016-05-31,49.09999847412109,0
2016-06-01,49.0099983215332,0
2016-06-02,49.16999816894531,0
2016-06-03,48.619998931884766,0
2016-06-04,48.619998931884766,1
2016-06-05,48.619998931884766,1
2016-06-06,49.68999862670898,0
2016-06-07,50.36000061035156,0
2016-06-08,51.22999954223633,0
2016-06-09,50.560001373291016,0
2016-06-10,49.06999969482422,0
2016-06-11,49.06999969482422,1
2016-06-12,49.06999969482422,1
2016-06-13,48.880001068115234,0
2016-06-14,48.4900016784668,0
2016-06-15,48.0099983215332,0
2016-06-16,46.209999084472656,0
2016-06-17,47.97999954223633,0
2016-06-18,47.97999954223633,1
2016-06-19,47.97999954223633,1
2016-06-20,49.369998931884766,0
2016-06-21,48.84999847412109,0
2016-06-22,49.130001068115234,0
2016-06-23,50.11000061035156,0
2016-06-24,47.63999938964844,0
2016-06-25,47.63999938964844,1
2016-06-26,47.63999938964844,1
2016-06-27,46.33000183105469,0
2016-06-28,47.84999847412109,0
2016-06-29,49.880001068115234,0
2016-06-30,48.33000183105469,0
2016-07-01,48.9900016784668,0
2016-07-02,48.9900016784668,1
2016-07-03,48.9900016784668,1
2016-07-04,48.9900016784668,1
2016-07-05,46.59999847412109,0
2016-07-06,47.43000030517578,0
2016-07-07,45.13999938964844,0
2016-07-08,45.40999984741211,0
2016-07-09,45.40999984741211,1
2016-07-10,45.40999984741211,1
2016-07-11,44.7599983215332,0
2016-07-12,46.79999923706055,0
2016-07-13,44.75,0
2016-07-14,45.68000030517578,0
2016-07-15,45.95000076293945,0
2016-07-16,45.95000076293945,1
2016-07-17,45.95000076293945,1
2016-07-18,45.2400016784668,0
2016-07-19,44.650001525878906,0
2016-07-20,44.93999862670898,0
2016-07-21,44.75,0
2016-07-22,44.18999862670898,0
2016-07-23,44.18999862670898,1
2016-07-24,44.18999862670898,1
2016-07-25,43.130001068115234,0
2016-07-26,42.91999816894531,0
2016-07-27,41.91999816894531,0
2016-07-28,41.13999938964844,0
2016-07-29,41.59999847412109,0
2016-07-30,41.59999847412109,1
2016-07-31,41.59999847412109,1
2016-08-01,40.060001373291016,0
2016-08-02,39.5099983215332,0
2016-08-03,40.83000183105469,0
2016-08-04,41.93000030517578,0
2016-08-05,41.79999923706055,0
2016-08-06,41.79999923706055,1
2016-08-07,41.79999923706055,1
2016-08-08,43.02000045776367,0
2016-08-09,42.77000045776367,0
2016-08-10,41.709999084472656,0
2016-08-11,43.4900016784668,0
2016-08-12,44.4900016784668,0
2016-08-13,44.4900016784668,1
2016-08-14,44.4900016784668,1
2016-08-15,45.7400016784668,0
2016-08-16,46.58000183105469,0
2016-08-17,46.790000915527344,0
2016-08-18,48.220001220703125,0
2016-08-19,48.52000045776367,0
2016-08-20,48.52000045776367,1
2016-08-21,48.52000045776367,1
2016-08-22,47.04999923706055,0
2016-08-23,48.09999847412109,0
2016-08-24,46.77000045776367,0
2016-08-25,47.33000183105469,0
2016-08-26,47.63999938964844,0
2016-08-27,47.63999938964844,1
2016-08-28,47.63999938964844,1
2016-08-29,46.97999954223633,0
2016-08-30,46.34999847412109,0
2016-08-31,44.70000076293945,0
2016-09-01,43.15999984741211,0
2016-09-02,44.43999862670898,0
2016-09-03,44.43999862670898,1
2016-09-04,44.43999862670898,1
2016-09-05,44.43999862670898,1
2016-09-06,44.83000183105469,0
2016-09-07,45.5,0
2016-09-08,47.619998931884766,0
2016-09-09,45.880001068115234,0
2016-09-10,45.880001068115234,1
2016-09-11,45.880001068115234,1
2016-09-12,46.290000915527344,0
2016-09-13,44.900001525878906,0
2016-09-14,43.58000183105469,0
2016-09-15,43.90999984741211,0
2016-09-16,43.02999877929688,0
2016-09-17,43.02999877929688,1
2016-09-18,43.02999877929688,1
2016-09-19,43.29999923706055,0
2016-09-20,43.43999862670898,0
2016-09-21,45.34000015258789,0
2016-09-22,46.31999969482422,0
2016-09-23,44.47999954223633,0
2016-09-24,44.47999954223633,1
2016-09-25,44.47999954223633,1
2016-09-26,45.93000030517578,0
2016-09-27,44.66999816894531,0
2016-09-28,47.04999923706055,0
2016-09-29,47.83000183105469,0
2016-09-30,48.2400016784668,0
2016-10-01,48.2400016784668,1
2016-10-02,48.2400016784668,1
2016-10-03,48.810001373291016,0
2016-10-04,48.68999862670898,0
2016-10-05,49.83000183105469,0
2016-10-06,50.43999862670898,0
2016-10-07,49.810001373291016,0
2016-10-08,49.810001373291016,1
2016-10-09,49.810001373291016,1
2016-10-10,49.810001373291016,1
2016-10-11,50.790000915527344,0
2016-10-12,50.18000030517578,0
2016-10-13,50.43999862670898,0
2016-10-14,50.34999847412109,0
2016-10-15,50.34999847412109,1
2016-10-16,50.34999847412109,1
2016-10-17,49.93999862670898,0
2016-10-18,50.290000915527344,0
2016-10-19,51.59999847412109,0
2016-10-20,50.43000030517578,0
2016-10-21,50.84999847412109,0
2016-10-22,50.84999847412109,1
2016-10-23,50.84999847412109,1
2016-10-24,50.52000045776367,0
2016-10-25,49.959999084472656,0
2016-10-26,49.18000030517578,0
2016-10-27,49.720001220703125,0
2016-10-28,48.70000076293945,0
2016-10-29,48.70000076293945,1
2016-10-30,48.70000076293945,1
2016-10-31,46.86000061035156,0
2016-11-01,46.66999816894531,0
2016-11-02,45.34000015258789,0
2016-11-03,44.65999984741211,0
2016-11-04,44.06999969482422,0
2016-11-05,44.06999969482422,1
2016-11-06,44.06999969482422,1
2016-11-07,44.88999938964844,0
2016-11-08,44.97999954223633,0
2016-11-09,45.27000045776367,0
2016-11-10,44.65999984741211,0
2016-11-11,44.65999984741211,1
2016-11-12,44.65999984741211,1
2016-11-13,44.65999984741211,1
2016-11-14,43.31999969482422,0
2016-11-15,45.810001373291016,0
2016-11-16,45.56999969482422,0
2016-11-17,45.41999816894531,0
2016-11-18,45.68999862670898,0
2016-11-19,45.68999862670898,1
2016-11-20,45.68999862670898,1
2016-11-21,47.4900016784668,0
2016-11-22,48.02999877929688,0
2016-11-23,47.959999084472656,0
2016-11-24,47.959999084472656,1
2016-11-25,46.060001373291016,0
2016-11-26,46.060001373291016,1
2016-11-27,46.060001373291016,1
2016-11-28,47.08000183105469,0
2016-11-29,45.22999954223633,0
2016-11-30,49.43999862670898,0
2016-12-01,51.060001373291016,0
2016-12-02,51.68000030517578,0
2016-12-03,51.68000030517578,1
2016-12-04,51.68000030517578,1
2016-12-05,51.790000915527344,0
2016-12-06,50.93000030517578,0
2016-12-07,49.77000045776367,0
2016-12-08,50.84000015258789,0
2016-12-09,51.5,0
2016-12-10,51.5,1
2016-12-11,51.5,1
2016-12-12,52.83000183105469,0
2016-12-13,52.97999954223633,0
2016-12-14,51.040000915527344,0
2016-12-15,50.900001525878906,0
2016-12-16,51.900001525878906,0
2016-12-17,51.900001525878906,1
2016-12-18,51.900001525878906,1
2016-12-19,52.119998931884766,0
2016-12-20,52.22999954223633,0
2016-12-21,52.4900016784668,0
2016-12-22,52.95000076293945,0
2016-12-23,53.02000045776367,0
2016-12-24,53.02000045776367,1
2016-12-25,53.02000045776367,1
2016-12-26,53.02000045776367,1
2016-12-27,53.900001525878906,0
2016-12-28,54.060001373291016,0
2016-12-29,53.77000045776367,0
2016-12-30,53.720001220703125,0
2016-12-31,53.720001220703125,1
2017-01-01,53.720001220703125,1
2017-01-02,53.720001220703125,1
2017-01-03,52.33000183105469,0
2017-01-04,53.2599983215332,0
2017-01-05,53.7599983215332,0
2017-01-06,53.9900016784668,0
2017-01-07,53.9900016784668,1
2017-01-08,53.9900016784668,1
2017-01-09,51.959999084472656,0
2017-01-10,50.81999969482422,0
2017-01-11,52.25,0
2017-01-12,53.0099983215332,0
2017-01-13,52.369998931884766,0
2017-01-14,52.369998931884766,1
2017-01-15,52.369998931884766,1
2017-01-16,52.369998931884766,1
2017-01-17,52.47999954223633,0
2017-01-18,51.08000183105469,0
2017-01-19,51.369998931884766,0
2017-01-20,52.41999816894531,0
2017-01-21,52.41999816894531,1
2017-01-22,52.41999816894531,1
2017-01-23,52.75,0
2017-01-24,53.18000030517578,0
2017-01-25,52.75,0
2017-01-26,53.77999877929688,0
2017-01-27,53.16999816894531,0
2017-01-28,53.16999816894531,1
2017-01-29,53.16999816894531,1
2017-01-30,52.630001068115234,0
2017-01-31,52.810001373291016,0
2017-02-01,53.880001068115234,0
2017-02-02,53.540000915527344,0
2017-02-03,53.83000183105469,0
2017-02-04,53.83000183105469,1
2017-02-05,53.83000183105469,1
2017-02-06,53.0099983215332,0
2017-02-07,52.16999816894531,0
2017-02-08,52.34000015258789,0
2017-02-09,53.0,0
2017-02-10,53.86000061035156,0
2017-02-11,53.86000061035156,1
2017-02-12,53.86000061035156,1
2017-02-13,52.93000030517578,0
2017-02-14,53.20000076293945,0
2017-02-15,53.11000061035156,0
2017-02-16,53.36000061035156,0
2017-02-17,53.400001525878906,0
2017-02-18,53.400001525878906,1
2017-02-19,53.400001525878906,1
2017-02-20,53.400001525878906,1
2017-02-21,54.060001373291016,0
2017-02-22,53.59000015258789,0
2017-02-23,54.45000076293945,0
2017-02-24,53.9900016784668,0
2017-02-25,53.9900016784668,1
2017-02-26,53.9900016784668,1
2017-02-27,54.04999923706055,0
2017-02-28,54.0099983215332,0
2017-03-01,53.83000183105469,0
2017-03-02,52.61000061035156,0
2017-03-03,53.33000183105469,0
2017-03-04,53.33000183105469,1
2017-03-05,53.33000183105469,1
2017-03-06,53.20000076293945,0
2017-03-07,53.13999938964844,0
2017-03-08,50.27999877929688,0
2017-03-09,49.27999877929688,0
2017-03-10,48.4900016784668,0
2017-03-11,48.4900016784668,1
2017-03-12,48.4900016784668,1
2017-03-13,48.400001525878906,0
2017-03-14,47.720001220703125,0
2017-03-15,48.86000061035156,0
2017-03-16,48.75,0
2017-03-17,48.77999877929688,0
2017-03-18,48.77999877929688,1
2017-03-19,48.77999877929688,1
2017-03-20,48.220001220703125,0
2017-03-21,47.34000015258789,0
2017-03-22,48.040000915527344,0
2017-03-23,47.70000076293945,0
2017-03-24,47.970001220703125,0
2017-03-25,47.970001220703125,1
2017-03-26,47.970001220703125,1
2017-03-27,47.72999954223633,0
2017-03-28,48.369998931884766,0
2017-03-29,49.5099983215332,0
2017-03-30,50.34999847412109,0
2017-03-31,50.59999847412109,0
2017-04-01,50.59999847412109,1
2017-04-02,50.59999847412109,1
2017-04-03,50.2400016784668,0
2017-04-04,51.02999877929688,0
2017-04-05,51.150001525878906,0
2017-04-06,51.70000076293945,0
2017-04-07,52.2400016784668,0
2017-04-08,52.2400016784668,1
2017-04-09,52.2400016784668,1
2017-04-10,53.08000183105469,0
2017-04-11,53.400001525878906,0
2017-04-12,53.11000061035156,0
2017-04-13,53.18000030517578,0
2017-04-14,53.18000030517578,1
2017-04-15,53.18000030517578,1
2017-04-16,53.18000030517578,1
2017-04-17,52.650001525878906,0
2017-04-18,52.40999984741211,0
2017-04-19,50.43999862670898,0
2017-04-20,50.27000045776367,0
2017-04-21,49.619998931884766,0
2017-04-22,49.619998931884766,1
2017-04-23,49.619998931884766,1
2017-04-24,49.22999954223633,0
2017-04-25,49.560001373291016,0
2017-04-26,49.619998931884766,0
2017-04-27,48.970001220703125,0
2017-04-28,49.33000183105469,0
2017-04-29,49.33000183105469,1
2017-04-30,49.33000183105469,1
2017-05-01,48.84000015258789,0
2017-05-02,47.65999984741211,0
2017-05-03,47.81999969482422,0
2017-05-04,45.52000045776367,0
2017-05-05,46.220001220703125,0
2017-05-06,46.220001220703125,1
2017-05-07,46.220001220703125,1
2017-05-08,46.43000030517578,0
2017-05-09,45.880001068115234,0
2017-05-10,47.33000183105469,0
2017-05-11,47.83000183105469,0
2017-05-12,47.84000015258789,0
2017-05-13,47.84000015258789,1
2017-05-14,47.84000015258789,1
2017-05-15,48.84999847412109,0
2017-05-16,48.65999984741211,0
2017-05-17,49.06999969482422,0
2017-05-18,49.34999847412109,0
2017-05-19,50.33000183105469,0
2017-05-20,50.33000183105469,1
2017-05-21,50.33000183105469,1
2017-05-22,50.72999954223633,0
2017-05-23,51.470001220703125,0
2017-05-24,51.36000061035156,0
2017-05-25,48.900001525878906,0
2017-05-26,49.79999923706055,0
2017-05-27,49.79999923706055,1
2017-05-28,49.79999923706055,1
2017-05-29,49.79999923706055,1
2017-05-30,49.65999984741211,0
2017-05-31,48.31999969482422,0
2017-06-01,48.36000061035156,0
2017-06-02,47.65999984741211,0
2017-06-03,47.65999984741211,1
2017-06-04,47.65999984741211,1
2017-06-05,47.400001525878906,0
2017-06-06,48.18999862670898,0
2017-06-07,45.720001220703125,0
2017-06-08,45.63999938964844,0
2017-06-09,45.83000183105469,0
2017-06-10,45.83000183105469,1
2017-06-11,45.83000183105469,1
2017-06-12,46.08000183105469,0
2017-06-13,46.459999084472656,0
2017-06-14,44.72999954223633,0
2017-06-15,44.459999084472656,0
2017-06-16,44.7400016784668,0
2017-06-17,44.7400016784668,1
2017-06-18,44.7400016784668,1
2017-06-19,44.20000076293945,0
2017-06-20,43.22999954223633,0
2017-06-21,42.52999877929688,0
2017-06-22,42.7400016784668,0
2017-06-23,43.0099983215332,0
2017-06-24,43.0099983215332,1
2017-06-25,43.0099983215332,1
2017-06-26,43.380001068115234,0
2017-06-27,44.2400016784668,0
2017-06-28,44.7400016784668,0
2017-06-29,44.93000030517578,0
2017-06-30,46.040000915527344,0
2017-07-01,46.040000915527344,1
2017-07-02,46.040000915527344,1
2017-07-03,47.06999969482422,0
2017-07-04,47.06999969482422,1
2017-07-05,45.130001068115234,0
2017-07-06,45.52000045776367,0
2017-07-07,44.22999954223633,0
2017-07-08,44.22999954223633,1
2017-07-09,44.22999954223633,1
2017-07-10,44.400001525878906,0
2017-07-11,45.040000915527344,0
2017-07-12,45.4900016784668,0
2017-07-13,46.08000183105469,0
2017-07-14,46.540000915527344,0
2017-07-15,46.540000915527344,1
2017-07-16,46.540000915527344,1
2017-07-17,46.02000045776367,0
2017-07-18,46.400001525878906,0
2017-07-19,47.119998931884766,0
2017-07-20,46.790000915527344,0
2017-07-21,45.77000045776367,0
2017-07-22,45.77000045776367,1
2017-07-23,45.77000045776367,1
2017-07-24,46.34000015258789,0
2017-07-25,47.88999938964844,0
2017-07-26,48.75,0
2017-07-27,49.040000915527344,0
2017-07-28,49.709999084472656,0
2017-07-29,49.709999084472656,1
2017-07-30,49.709999084472656,1
2017-07-31,50.16999816894531,0
2017-08-01,49.15999984741211,0
2017-08-02,49.59000015258789,0
2017-08-03,49.02999877929688,0
2017-08-04,49.58000183105469,0
2017-08-05,49.58000183105469,1
2017-08-06,49.58000183105469,1
2017-08-07,49.38999938964844,0
2017-08-08,49.16999816894531,0
2017-08-09,49.560001373291016,0
2017-08-10,48.59000015258789,0
2017-08-11,48.81999969482422,0
2017-08-12,48.81999969482422,1
2017-08-13,48.81999969482422,1
2017-08-14,47.59000015258789,0
2017-08-15,47.54999923706055,0
2017-08-16,46.77999877929688,0
2017-08-17,47.09000015258789,0
2017-08-18,48.5099983215332,0
2017-08-19,48.5099983215332,1
2017-08-20,48.5099983215332,1
2017-08-21,47.369998931884766,0
2017-08-22,47.63999938964844,0
2017-08-23,48.40999984741211,0
2017-08-24,47.43000030517578,0
2017-08-25,47.869998931884766,0
2017-08-26,47.869998931884766,1
2017-08-27,47.869998931884766,1
2017-08-28,46.56999969482422,0
2017-08-29,46.43999862670898,0
2017-08-30,45.959999084472656,0
2017-08-31,47.22999954223633,0
2017-09-01,47.290000915527344,0
2017-09-02,47.290000915527344,1
2017-09-03,47.290000915527344,1
2017-09-04,47.290000915527344,1
2017-09-05,48.65999984741211,0
2017-09-06,49.15999984741211,0
2017-09-07,49.09000015258789,0
2017-09-08,47.47999954223633,0
2017-09-09,47.47999954223633,1
2017-09-10,47.47999954223633,1
2017-09-11,48.06999969482422,0
2017-09-12,48.22999954223633,0
2017-09-13,49.29999923706055,0
2017-09-14,49.88999938964844,0
2017-09-15,49.88999938964844,0
2017-09-16,49.88999938964844,1
2017-09-17,49.88999938964844,1
2017-09-18,49.90999984741211,0
2017-09-19,49.47999954223633,0
2017-09-20,50.40999984741211,0
2017-09-21,50.54999923706055,0
2017-09-22,50.65999984741211,0
2017-09-23,50.65999984741211,1
2017-09-24,50.65999984741211,1
2017-09-25,52.220001220703125,0
2017-09-26,51.880001068115234,0
2017-09-27,52.13999938964844,0
2017-09-28,51.560001373291016,0
2017-09-29,51.66999816894531,0
2017-09-30,51.66999816894531,1
2017-10-01,51.66999816894531,1
2017-10-02,50.58000183105469,0
2017-10-03,50.41999816894531,0
2017-10-04,49.97999954223633,0
2017-10-05,50.790000915527344,0
2017-10-06,49.290000915527344,0
2017-10-07,49.290000915527344,1
2017-10-08,49.290000915527344,1
2017-10-09,49.58000183105469,0
2017-10-10,50.91999816894531,0
2017-10-11,51.29999923706055,0
2017-10-12,50.59999847412109,0
2017-10-13,51.45000076293945,0
2017-10-14,51.45000076293945,1
2017-10-15,51.45000076293945,1
2017-10-16,51.869998931884766,0
2017-10-17,51.880001068115234,0
2017-10-18,52.040000915527344,0
2017-10-19,51.290000915527344,0
2017-10-20,51.470001220703125,0
2017-10-21,51.470001220703125,1
2017-10-22,51.470001220703125,1
2017-10-23,51.900001525878906,0
2017-10-24,52.470001220703125,0
2017-10-25,52.18000030517578,0
2017-10-26,52.63999938964844,0
2017-10-27,53.900001525878906,0
2017-10-28,53.900001525878906,1
2017-10-29,53.900001525878906,1
2017-10-30,54.150001525878906,0
2017-10-31,54.380001068115234,0
2017-11-01,54.29999923706055,0
2017-11-02,54.540000915527344,0
2017-11-03,55.63999938964844,0
2017-11-04,55.63999938964844,1
2017-11-05,55.63999938964844,1
2017-11-06,57.34999847412109,0
2017-11-07,57.20000076293945,0
2017-11-08,56.810001373291016,0
2017-11-09,57.16999816894531,0
2017-11-10,56.7400016784668,0
2017-11-11,56.7400016784668,1
2017-11-12,56.7400016784668,1
2017-11-13,56.7599983215332,0
2017-11-14,55.70000076293945,0
2017-11-15,55.33000183105469,0
2017-11-16,55.13999938964844,0
2017-11-17,56.54999923706055,0
2017-11-18,56.54999923706055,1
2017-11-19,56.54999923706055,1
2017-11-20,56.09000015258789,0
2017-11-21,56.83000183105469,0
2017-11-22,58.02000045776367,0
2017-11-23,58.02000045776367,1
2017-11-24,58.95000076293945,0
2017-11-25,58.95000076293945,1
2017-11-26,58.95000076293945,1
2017-11-27,58.11000061035156,0
2017-11-28,57.9900016784668,0
2017-11-29,57.29999923706055,0
2017-11-30,57.400001525878906,0
2017-12-01,58.36000061035156,0
2017-12-02,58.36000061035156,1
2017-12-03,58.36000061035156,1
2017-12-04,57.470001220703125,0
2017-12-05,57.619998931884766,0
2017-12-06,55.959999084472656,0
2017-12-07,56.68999862670898,0
2017-12-08,57.36000061035156,0
2017-12-09,57.36000061035156,1
2017-12-10,57.36000061035156,1
2017-12-11,57.9900016784668,0
2017-12-12,57.13999938964844,0
2017-12-13,56.59999847412109,0
2017-12-14,57.040000915527344,0
2017-12-15,57.29999923706055,0
2017-12-16,57.29999923706055,1
2017-12-17,57.29999923706055,1
2017-12-18,57.15999984741211,0
2017-12-19,57.459999084472656,0
2017-12-20,58.09000015258789,0
2017-12-21,58.36000061035156,0
2017-12-22,58.470001220703125,0
2017-12-23,58.470001220703125,1
2017-12-24,58.470001220703125,1
2017-12-25,58.470001220703125,1
2017-12-26,59.970001220703125,0
2017-12-27,59.63999938964844,0
2017-12-28,59.84000015258789,0
2017-12-29,60.41999816894531,0
2017-12-30,60.41999816894531,1
2017-12-31,60.41999816894531,1
2018-01-01,60.41999816894531,1
2018-01-02,60.369998931884766,0
2018-01-03,61.630001068115234,0
2018-01-04,62.0099983215332,0
2018-01-05,61.43999862670898,0
2018-01-06,61.43999862670898,1
2018-01-07,61.43999862670898,1
2018-01-08,61.72999954223633,0
2018-01-09,62.959999084472656,0
2018-01-10,63.56999969482422,0
2018-01-11,63.79999923706055,0
2018-01-12,64.30000305175781,0
2018-01-13,64.30000305175781,1
2018-01-14,64.30000305175781,1
2018-01-15,64.30000305175781,1
2018-01-16,63.72999954223633,0
2018-01-17,63.970001220703125,0
2018-01-18,63.95000076293945,0
2018-01-19,63.369998931884766,0
2018-01-20,63.369998931884766,1
2018-01-21,63.369998931884766,1
2018-01-22,63.4900016784668,0
2018-01-23,64.47000122070312,0
2018-01-24,65.61000061035156,0
2018-01-25,65.51000213623047,0
2018-01-26,66.13999938964844,0
2018-01-27,66.13999938964844,1
2018-01-28,66.13999938964844,1
2018-01-29,65.55999755859375,0
2018-01-30,64.5,0
2018-01-31,64.7300033569336,0
2018-02-01,65.80000305175781,0
2018-02-02,65.44999694824219,0
2018-02-03,65.44999694824219,1
2018-02-04,65.44999694824219,1
2018-02-05,64.1500015258789,0
2018-02-06,63.38999938964844,0
2018-02-07,61.790000915527344,0
2018-02-08,61.150001525878906,0
2018-02-09,59.20000076293945,0
2018-02-10,59.20000076293945,1
2018-02-11,59.20000076293945,1
2018-02-12,59.290000915527344,0
2018-02-13,59.18999862670898,0
2018-02-14,60.59999847412109,0
2018-02-15,61.34000015258789,0
2018-02-16,61.68000030517578,0
2018-02-17,61.68000030517578,1
2018-02-18,61.68000030517578,1
2018-02-19,61.68000030517578,1
2018-02-20,61.900001525878906,0
2018-02-21,61.68000030517578,0
2018-02-22,62.77000045776367,0
2018-02-23,63.54999923706055,0
2018-02-24,63.54999923706055,1
2018-02-25,63.54999923706055,1
2018-02-26,63.90999984741211,0
2018-02-27,63.0099983215332,0
2018-02-28,61.63999938964844,0
2018-03-01,60.9900016784668,0
2018-03-02,61.25,0
2018-03-03,61.25,1
2018-03-04,61.25,1
2018-03-05,62.56999969482422,0
2018-03-06,62.59999847412109,0
2018-03-07,61.150001525878906,0
2018-03-08,60.119998931884766,0
2018-03-09,62.040000915527344,0
2018-03-10,62.040000915527344,1
2018-03-11,62.040000915527344,1
2018-03-12,61.36000061035156,0
2018-03-13,60.709999084472656,0
2018-03-14,60.959999084472656,0
2018-03-15,61.18999862670898,0
2018-03-16,62.34000015258789,0
2018-03-17,62.34000015258789,1
2018-03-18,62.34000015258789,1
2018-03-19,62.060001373291016,0
2018-03-20,63.400001525878906,0
2018-03-21,65.16999816894531,0
2018-03-22,64.30000305175781,0
2018-03-23,65.87999725341797,0
2018-03-24,65.87999725341797,1
2018-03-25,65.87999725341797,1
2018-03-26,65.55000305175781,0
2018-03-27,65.25,0
2018-03-28,64.37999725341797,0
2018-03-29,64.94000244140625,0
2018-03-30,64.94000244140625,1
2018-03-31,64.94000244140625,1
2018-04-01,64.94000244140625,1
2018-04-02,63.0099983215332,0
2018-04-03,63.5099983215332,0
2018-04-04,63.369998931884766,0
2018-04-05,63.540000915527344,0
2018-04-06,62.060001373291016,0
2018-04-07,62.060001373291016,1
2018-04-08,62.060001373291016,1
2018-04-09,63.41999816894531,0
2018-04-10,65.51000213623047,0
2018-04-11,66.81999969482422,0
2018-04-12,67.06999969482422,0
2018-04-13,67.38999938964844,0
2018-04-14,67.38999938964844,1
2018-04-15,67.38999938964844,1
2018-04-16,66.22000122070312,0
2018-04-17,66.5199966430664,0
2018-04-18,68.47000122070312,0
2018-04-19,68.29000091552734,0
2018-04-20,68.37999725341797,0
2018-04-21,68.37999725341797,1
2018-04-22,68.37999725341797,1
2018-04-23,68.63999938964844,0
2018-04-24,67.69999694824219,0
2018-04-25,68.05000305175781,0
2018-04-26,68.19000244140625,0
2018-04-27,68.0999984741211,0
2018-04-28,68.0999984741211,1
2018-04-29,68.0999984741211,1
2018-04-30,68.56999969482422,0
2018-05-01,67.25,0
2018-05-02,67.93000030517578,0
2018-05-03,68.43000030517578,0
2018-05-04,69.72000122070312,0
2018-05-05,69.72000122070312,1
2018-05-06,69.72000122070312,1
2018-05-07,70.7300033569336,0
2018-05-08,69.05999755859375,0
2018-05-09,71.13999938964844,0
2018-05-10,71.36000061035156,0
2018-05-11,70.69999694824219,0
2018-05-12,70.69999694824219,1
2018-05-13,70.69999694824219,1
2018-05-14,70.95999908447266,0
2018-05-15,71.30999755859375,0
2018-05-16,71.48999786376953,0
2018-05-17,71.48999786376953,0
2018-05-18,71.27999877929688,0
2018-05-19,71.27999877929688,1
2018-05-20,71.27999877929688,1
2018-05-21,72.23999786376953,0
2018-05-22,72.12999725341797,0
2018-05-23,71.83999633789062,0
2018-05-24,70.70999908447266,0
2018-05-25,67.87999725341797,0
2018-05-26,67.87999725341797,1
2018-05-27,67.87999725341797,1
2018-05-28,67.87999725341797,1
2018-05-29,66.7300033569336,0
2018-05-30,68.20999908447266,0
2018-05-31,67.04000091552734,0
2018-06-01,65.80999755859375,0
2018-06-02,65.80999755859375,1
2018-06-03,65.80999755859375,1
2018-06-04,64.75,0
2018-06-05,65.5199966430664,0
2018-06-06,64.7300033569336,0
2018-06-07,65.94999694824219,0
2018-06-08,65.73999786376953,0
2018-06-09,65.73999786376953,1
2018-06-10,65.73999786376953,1
2018-06-11,66.0999984741211,0
2018-06-12,66.36000061035156,0
2018-06-13,66.63999938964844,0
2018-06-14,66.88999938964844,0
2018-06-15,65.05999755859375,0
2018-06-16,65.05999755859375,1
2018-06-17,65.05999755859375,1
2018-06-18,65.8499984741211,0
2018-06-19,65.06999969482422,0
2018-06-20,66.22000122070312,0
2018-06-21,65.54000091552734,0
2018-06-22,68.58000183105469,0
2018-06-23,68.58000183105469,1
2018-06-24,68.58000183105469,1
2018-06-25,68.08000183105469,0
2018-06-26,70.52999877929688,0
2018-06-27,72.76000213623047,0
2018-06-28,73.44999694824219,0
2018-06-29,74.1500015258789,0
2018-06-30,74.1500015258789,1
2018-07-01,74.1500015258789,1
2018-07-02,73.94000244140625,0
2018-07-03,74.13999938964844,0
2018-07-04,74.13999938964844,1
2018-07-05,72.94000244140625,0
2018-07-06,73.80000305175781,0
2018-07-07,73.80000305175781,1
2018-07-08,73.80000305175781,1
2018-07-09,73.8499984741211,0
2018-07-10,74.11000061035156,0
2018-07-11,70.37999725341797,0
2018-07-12,70.33000183105469,0
2018-07-13,71.01000213623047,0
2018-07-14,71.01000213623047,1
2018-07-15,71.01000213623047,1
2018-07-16,68.05999755859375,0
